latitude,longitude,confidence,frp,acq_date,satellite,province,regency
-1.1793044804505763,110.75076132412848,1,4.739999771118164,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1793044804505763,111.42539466729583,1,9.020000457763672,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1793044804505763,111.42876783401168,1,9.020000457763672,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1793044804505763,111.43214100072751,1,9.020000457763672,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1826769326715505,111.42552987236562,1,9.020000457763672,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1826769326715505,111.4289030431745,1,9.020000457763672,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1826769326715505,111.43227621398339,1,9.020000457763672,2026-08-17,SNPP,West Kalimantan,Melawi
-1.2534984293120082,110.71332742694806,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.2534984293120082,110.71670068641288,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.2534984293120082,110.72007394587773,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.2534984293120082,110.72344720534257,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.2568708815329823,110.71347021038419,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.2568708815329823,110.71684347419941,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.2568708815329823,110.72021673801463,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.2568708815329823,110.72359000182985,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.2602433337539565,110.71698664593883,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.2602433337539565,110.72035991411614,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.2602433337539565,110.72373318229346,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.2636157859749306,110.71713020163365,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.2636157859749306,110.72050347418472,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.2636157859749306,110.72387674673581,1,4.130000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4828251803382522,110.63957189986986,1,9.3100004196167,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4828251803382522,110.64294548181304,1,9.3100004196167,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4828251803382522,110.64631906375622,1,9.3100004196167,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4861976325592263,110.63636708155433,1,8.380000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4861976325592263,110.63974066864354,1,8.380000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4861976325592263,110.64311425573277,1,8.380000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4861976325592263,110.64648784282198,1,9.3100004196167,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4895700847802005,110.63653622900279,1,8.380000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4895700847802005,110.63990982124974,2,12.819999694824219,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4895700847802005,110.6432834134967,2,12.819999694824219,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4895700847802005,110.64665700574368,2,12.819999694824219,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4895700847802005,110.65003059799065,1,6.989999771118164,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4929425370011746,110.636705760275,1,8.380000114440918,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4929425370011746,110.6400793576914,2,12.819999694824219,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4929425370011746,110.64345295510782,2,12.819999694824219,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4929425370011746,110.64682655252422,2,12.819999694824219,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.4929425370011746,110.65020014994063,1,6.989999771118164,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.496314989222149,110.63687567537394,1,4.71999979019165,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.496314989222149,110.64024927797149,2,12.819999694824219,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.496314989222149,110.64362288056904,2,12.819999694824219,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.496314989222149,110.64699648316659,2,12.819999694824219,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.496314989222149,110.65037008576417,1,6.989999771118164,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.557019129199684,110.81205837575453,1,0.9700000286102295,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.557019129199684,110.81543207361422,1,0.9700000286102295,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.557019129199684,110.81880577147389,1,0.9700000286102295,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.557019129199684,110.82217946933356,1,0.9800000190734863,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.5603915814206581,110.81223585970854,1,0.9700000286102295,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.5603915814206581,110.81560956297174,1,0.9700000286102295,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.5603915814206581,110.81898326623497,1,0.9700000286102295,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.5603915814206581,110.82235696949819,1,0.9800000190734863,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.5637640336416323,110.8124137281464,1,0.9700000286102295,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.5637640336416323,110.81578743682486,1,0.9700000286102295,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.5637640336416323,110.81916114550332,1,0.9700000286102295,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.5637640336416323,110.82253485418178,1,0.9800000190734863,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.5705089380835806,110.78915458167762,1,0.6000000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.5705089380835806,110.7925283012217,1,0.6000000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.5705089380835806,110.79590202076577,1,0.6000000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.573881390304555,110.78933356543311,1,0.6000000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.573881390304555,110.79270729042754,1,0.6000000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.573881390304555,110.79608101542198,1,0.6000000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-0.9331154683194616,114.75911154244348,1,2.130000114440918,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-0.9331154683194616,114.7624844419546,1,2.130000114440918,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-0.9331154683194616,114.76585734146569,1,2.130000114440918,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-0.9364879205404356,114.75922175877588,1,2.130000114440918,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-0.9364879205404356,114.76259466152638,1,2.130000114440918,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-0.9364879205404356,114.76596756427685,1,2.130000114440918,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-0.9398603727614099,114.75933237290934,1,2.130000114440918,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-0.9398603727614099,114.76270527891093,1,2.130000114440918,2026-08-17,SNPP,Central Kalimantan,Barito Utara
